x,y,B2,B3,B4,Class_ID
679256.417855705,4763398.95106026,188,361,260,3
679258.935501568,4763398.95106026,188,361,260,3
679261.453147432,4763398.95106026,199,412,240,3
679263.970793296,4763398.95106026,199,412,240,3
679266.48843916,4763398.95106026,199,412,240,3
679269.006085024,4763398.95106026,199,412,240,3
679271.523730887,4763398.95106026,241,393,234,3
679274.041376751,4763398.95106026,241,393,234,3
679276.559022615,4763398.95106026,241,393,234,3
679279.076668479,4763398.95106026,241,393,234,3
679281.594314343,4763398.95106026,180,349,228,3
679284.111960206,4763398.95106026,180,349,228,3
679286.62960607,4763398.95106026,180,349,228,3
679289.147251934,4763398.95106026,180,349,228,3
679291.664897798,4763398.95106026,151,340,217,3
679294.182543662,4763398.95106026,151,340,217,3
679296.700189525,4763398.95106026,151,340,217,3
679299.217835389,4763398.95106026,151,340,217,3
679301.735481253,4763398.95106026,170,368,216,3
679304.253127117,4763398.95106026,170,368,216,3
679306.770772981,4763398.95106026,170,368,216,3
679309.288418844,4763398.95106026,170,368,216,3
679311.806064708,4763398.95106026,208,410,238,3
679314.323710572,4763398.95106026,208,410,238,3
679316.841356436,4763398.95106026,208,410,238,3
678372.724157513,4763396.45979145,355,733,502,3
678375.241803377,4763396.45979145,355,733,502,3
678377.759449241,4763396.45979145,355,733,502,3
678380.277095105,4763396.45979145,544,888,850,3
679203.547292565,4763396.45979145,194,451,256,3
679206.064938429,4763396.45979145,194,451,256,3
679208.582584293,4763396.45979145,194,451,256,3
679211.100230156,4763396.45979145,222,423,264,3
679213.61787602,4763396.45979145,222,423,264,3
679216.135521884,4763396.45979145,222,423,264,3
679218.653167748,4763396.45979145,222,423,264,3
679221.170813612,4763396.45979145,219,398,264,3
679223.688459475,4763396.45979145,219,398,264,3
679226.206105339,4763396.45979145,219,398,264,3
679228.723751203,4763396.45979145,219,398,264,3
679231.241397067,4763396.45979145,186,393,271,3
679233.759042931,4763396.45979145,186,393,271,3
679236.276688794,4763396.45979145,186,393,271,3
679238.794334658,4763396.45979145,186,393,271,3
679241.311980522,4763396.45979145,197,321,246,3
679243.829626386,4763396.45979145,197,321,246,3
679246.34727225,4763396.45979145,197,321,246,3
679248.864918113,4763396.45979145,197,321,246,3
679251.382563977,4763396.45979145,188,361,260,3
679253.900209841,4763396.45979145,188,361,260,3
679256.417855705,4763396.45979145,188,361,260,3
679258.935501568,4763396.45979145,188,361,260,3
679261.453147432,4763396.45979145,199,412,240,3
679263.970793296,4763396.45979145,199,412,240,3
679266.48843916,4763396.45979145,199,412,240,3
679269.006085024,4763396.45979145,199,412,240,3
679271.523730887,4763396.45979145,241,393,234,3
679274.041376751,4763396.45979145,241,393,234,3
679276.559022615,4763396.45979145,241,393,234,3
679279.076668479,4763396.45979145,241,393,234,3
679281.594314343,4763396.45979145,180,349,228,3
679284.111960206,4763396.45979145,180,349,228,3
679286.62960607,4763396.45979145,180,349,228,3
679289.147251934,4763396.45979145,180,349,228,3
679291.664897798,4763396.45979145,151,340,217,3
679294.182543662,4763396.45979145,151,340,217,3
679296.700189525,4763396.45979145,151,340,217,3
679299.217835389,4763396.45979145,151,340,217,3
679301.735481253,4763396.45979145,170,368,216,3
679304.253127117,4763396.45979145,170,368,216,3
679306.770772981,4763396.45979145,170,368,216,3
679309.288418844,4763396.45979145,170,368,216,3
679311.806064708,4763396.45979145,208,410,238,3
679314.323710572,4763396.45979145,208,410,238,3
679316.841356436,4763396.45979145,208,410,238,3
678377.759449241,4763393.96852264,355,733,502,3
679203.547292565,4763393.96852264,194,451,256,3
679206.064938429,4763393.96852264,194,451,256,3
679208.582584293,4763393.96852264,194,451,256,3
679211.100230156,4763393.96852264,222,423,264,3
679213.61787602,4763393.96852264,222,423,264,3
679216.135521884,4763393.96852264,222,423,264,3
679218.653167748,4763393.96852264,222,423,264,3
679221.170813612,4763393.96852264,219,398,264,3
679223.688459475,4763393.96852264,219,398,264,3
679226.206105339,4763393.96852264,219,398,264,3
679228.723751203,4763393.96852264,219,398,264,3
679231.241397067,4763393.96852264,186,393,271,3
679233.759042931,4763393.96852264,186,393,271,3
679236.276688794,4763393.96852264,186,393,271,3
679238.794334658,4763393.96852264,186,393,271,3
679241.311980522,4763393.96852264,197,321,246,3
679243.829626386,4763393.96852264,197,321,246,3
679246.34727225,4763393.96852264,197,321,246,3
679248.864918113,4763393.96852264,197,321,246,3
679251.382563977,4763393.96852264,188,361,260,3
679253.900209841,4763393.96852264,188,361,260,3
679256.417855705,4763393.96852264,188,361,260,3
679258.935501568,4763393.96852264,188,361,260,3
679261.453147432,4763393.96852264,199,412,240,3
679263.970793296,4763393.96852264,199,412,240,3
679266.48843916,4763393.96852264,199,412,240,3
679269.006085024,4763393.96852264,199,412,240,3
679271.523730887,4763393.96852264,241,393,234,3
679274.041376751,4763393.96852264,241,393,234,3
679276.559022615,4763393.96852264,241,393,234,3
679279.076668479,4763393.96852264,241,393,234,3
679281.594314343,4763393.96852264,180,349,228,3
679284.111960206,4763393.96852264,180,349,228,3
679286.62960607,4763393.96852264,180,349,228,3
679289.147251934,4763393.96852264,180,349,228,3
679291.664897798,4763393.96852264,151,340,217,3
679294.182543662,4763393.96852264,151,340,217,3
679296.700189525,4763393.96852264,151,340,217,3
679299.217835389,4763393.96852264,151,340,217,3
679301.735481253,4763393.96852264,170,368,216,3
679304.253127117,4763393.96852264,170,368,216,3
679306.770772981,4763393.96852264,170,368,216,3
679309.288418844,4763393.96852264,170,368,216,3
679311.806064708,4763393.96852264,208,410,238,3
679314.323710572,4763393.96852264,208,410,238,3
679316.841356436,4763393.96852264,208,410,238,3
679203.547292565,4763391.47725382,194,451,256,3
679206.064938429,4763391.47725382,194,451,256,3
679208.582584293,4763391.47725382,194,451,256,3
679211.100230156,4763391.47725382,222,423,264,3
679213.61787602,4763391.47725382,222,423,264,3
679216.135521884,4763391.47725382,222,423,264,3
679218.653167748,4763391.47725382,222,423,264,3
679221.170813612,4763391.47725382,219,398,264,3
679223.688459475,4763391.47725382,219,398,264,3
679226.206105339,4763391.47725382,219,398,264,3
679228.723751203,4763391.47725382,219,398,264,3
679231.241397067,4763391.47725382,186,393,271,3
679233.759042931,4763391.47725382,186,393,271,3
679236.276688794,4763391.47725382,186,393,271,3
679238.794334658,4763391.47725382,186,393,271,3
679241.311980522,4763391.47725382,197,321,246,3
679243.829626386,4763391.47725382,197,321,246,3
679246.34727225,4763391.47725382,197,321,246,3
679248.864918113,4763391.47725382,197,321,246,3
679251.382563977,4763391.47725382,188,361,260,3
679253.900209841,4763391.47725382,188,361,260,3
679256.417855705,4763391.47725382,188,361,260,3
679258.935501568,4763391.47725382,188,361,260,3
679261.453147432,4763391.47725382,199,412,240,3
679263.970793296,4763391.47725382,199,412,240,3
679266.48843916,4763391.47725382,199,412,240,3
679269.006085024,4763391.47725382,199,412,240,3
679271.523730887,4763391.47725382,241,393,234,3
679274.041376751,4763391.47725382,241,393,234,3
679276.559022615,4763391.47725382,241,393,234,3
679279.076668479,4763391.47725382,241,393,234,3
679281.594314343,4763391.47725382,180,349,228,3
679284.111960206,4763391.47725382,180,349,228,3
679286.62960607,4763391.47725382,180,349,228,3
679289.147251934,4763391.47725382,180,349,228,3
679291.664897798,4763391.47725382,151,340,217,3
679294.182543662,4763391.47725382,151,340,217,3
679296.700189525,4763391.47725382,151,340,217,3
679299.217835389,4763391.47725382,151,340,217,3
679301.735481253,4763391.47725382,170,368,216,3
679304.253127117,4763391.47725382,170,368,216,3
679306.770772981,4763391.47725382,170,368,216,3
679309.288418844,4763391.47725382,170,368,216,3
679311.806064708,4763391.47725382,208,410,238,3
679314.323710572,4763391.47725382,208,410,238,3
679316.841356436,4763391.47725382,208,410,238,3
679203.547292565,4763388.98598501,213,421,243,3
679206.064938429,4763388.98598501,213,421,243,3
679208.582584293,4763388.98598501,213,421,243,3
679211.100230156,4763388.98598501,170,391,246,3
679213.61787602,4763388.98598501,170,391,246,3
679216.135521884,4763388.98598501,170,391,246,3
679218.653167748,4763388.98598501,170,391,246,3
679221.170813612,4763388.98598501,186,341,226,3
679223.688459475,4763388.98598501,186,341,226,3
679226.206105339,4763388.98598501,186,341,226,3
679228.723751203,4763388.98598501,186,341,226,3
679231.241397067,4763388.98598501,189,344,222,3
679233.759042931,4763388.98598501,189,344,222,3
679236.276688794,4763388.98598501,189,344,222,3
679238.794334658,4763388.98598501,189,344,222,3
679241.311980522,4763388.98598501,166,391,228,3
679243.829626386,4763388.98598501,166,391,228,3
679246.34727225,4763388.98598501,166,391,228,3
679248.864918113,4763388.98598501,166,391,228,3
679251.382563977,4763388.98598501,170,403,241,3
679253.900209841,4763388.98598501,170,403,241,3
679256.417855705,4763388.98598501,170,403,241,3
679258.935501568,4763388.98598501,170,403,241,3
679261.453147432,4763388.98598501,201,379,249,3
679263.970793296,4763388.98598501,201,379,249,3
679266.48843916,4763388.98598501,201,379,249,3
679269.006085024,4763388.98598501,201,379,249,3
679271.523730887,4763388.98598501,205,403,240,3
679274.041376751,4763388.98598501,205,403,240,3
679276.559022615,4763388.98598501,205,403,240,3
679279.076668479,4763388.98598501,205,403,240,3
679281.594314343,4763388.98598501,201,394,239,3
679284.111960206,4763388.98598501,201,394,239,3
679286.62960607,4763388.98598501,201,394,239,3
679289.147251934,4763388.98598501,201,394,239,3
679291.664897798,4763388.98598501,174,389,225,3
679294.182543662,4763388.98598501,174,389,225,3
679296.700189525,4763388.98598501,174,389,225,3
679299.217835389,4763388.98598501,174,389,225,3
679301.735481253,4763388.98598501,187,431,241,3
679304.253127117,4763388.98598501,187,431,241,3
679306.770772981,4763388.98598501,187,431,241,3
679309.288418844,4763388.98598501,187,431,241,3
679311.806064708,4763388.98598501,218,445,256,3
679314.323710572,4763388.98598501,218,445,256,3
679316.841356436,4763388.98598501,218,445,256,3
679201.029646701,4763386.4947162,213,421,243,3
679203.547292565,4763386.4947162,213,421,243,3
679206.064938429,4763386.4947162,213,421,243,3
679208.582584293,4763386.4947162,213,421,243,3
679211.100230156,4763386.4947162,170,391,246,3
679213.61787602,4763386.4947162,170,391,246,3
679216.135521884,4763386.4947162,170,391,246,3
679218.653167748,4763386.4947162,170,391,246,3
679221.170813612,4763386.4947162,186,341,226,3
679223.688459475,4763386.4947162,186,341,226,3
679226.206105339,4763386.4947162,186,341,226,3
679228.723751203,4763386.4947162,186,341,226,3
679231.241397067,4763386.4947162,189,344,222,3
679233.759042931,4763386.4947162,189,344,222,3
679236.276688794,4763386.4947162,189,344,222,3
679238.794334658,4763386.4947162,189,344,222,3
679241.311980522,4763386.4947162,166,391,228,3
679243.829626386,4763386.4947162,166,391,228,3
679246.34727225,4763386.4947162,166,391,228,3
679248.864918113,4763386.4947162,166,391,228,3
679251.382563977,4763386.4947162,170,403,241,3
679253.900209841,4763386.4947162,170,403,241,3
679256.417855705,4763386.4947162,170,403,241,3
679258.935501568,4763386.4947162,170,403,241,3
679261.453147432,4763386.4947162,201,379,249,3
679263.970793296,4763386.4947162,201,379,249,3
679266.48843916,4763386.4947162,201,379,249,3
679269.006085024,4763386.4947162,201,379,249,3
679271.523730887,4763386.4947162,205,403,240,3
679274.041376751,4763386.4947162,205,403,240,3
679276.559022615,4763386.4947162,205,403,240,3
679279.076668479,4763386.4947162,205,403,240,3
679281.594314343,4763386.4947162,201,394,239,3
679284.111960206,4763386.4947162,201,394,239,3
679286.62960607,4763386.4947162,201,394,239,3
679289.147251934,4763386.4947162,201,394,239,3
679291.664897798,4763386.4947162,174,389,225,3
679294.182543662,4763386.4947162,174,389,225,3
679296.700189525,4763386.4947162,174,389,225,3
679299.217835389,4763386.4947162,174,389,225,3
679301.735481253,4763386.4947162,187,431,241,3
679304.253127117,4763386.4947162,187,431,241,3
679306.770772981,4763386.4947162,187,431,241,3
679309.288418844,4763386.4947162,187,431,241,3
679311.806064708,4763386.4947162,218,445,256,3
679314.323710572,4763386.4947162,218,445,256,3
679316.841356436,4763386.4947162,218,445,256,3
679201.029646701,4763384.00344739,213,421,243,3
679203.547292565,4763384.00344739,213,421,243,3
679206.064938429,4763384.00344739,213,421,243,3
679208.582584293,4763384.00344739,213,421,243,3
679211.100230156,4763384.00344739,170,391,246,3
679213.61787602,4763384.00344739,170,391,246,3
679216.135521884,4763384.00344739,170,391,246,3
679218.653167748,4763384.00344739,170,391,246,3
679221.170813612,4763384.00344739,186,341,226,3
679223.688459475,4763384.00344739,186,341,226,3
679226.206105339,4763384.00344739,186,341,226,3
679228.723751203,4763384.00344739,186,341,226,3
679231.241397067,4763384.00344739,189,344,222,3
679233.759042931,4763384.00344739,189,344,222,3
679236.276688794,4763384.00344739,189,344,222,3
679238.794334658,4763384.00344739,189,344,222,3
679241.311980522,4763384.00344739,166,391,228,3
679243.829626386,4763384.00344739,166,391,228,3
679246.34727225,4763384.00344739,166,391,228,3
679248.864918113,4763384.00344739,166,391,228,3
679251.382563977,4763384.00344739,170,403,241,3
679253.900209841,4763384.00344739,170,403,241,3
679256.417855705,4763384.00344739,170,403,241,3
679258.935501568,4763384.00344739,170,403,241,3
679261.453147432,4763384.00344739,201,379,249,3
679263.970793296,4763384.00344739,201,379,249,3
679266.48843916,4763384.00344739,201,379,249,3
679269.006085024,4763384.00344739,201,379,249,3
679271.523730887,4763384.00344739,205,403,240,3
679274.041376751,4763384.00344739,205,403,240,3
679276.559022615,4763384.00344739,205,403,240,3
679279.076668479,4763384.00344739,205,403,240,3
679281.594314343,4763384.00344739,201,394,239,3
679284.111960206,4763384.00344739,201,394,239,3
679286.62960607,4763384.00344739,201,394,239,3
679289.147251934,4763384.00344739,201,394,239,3
679291.664897798,4763384.00344739,174,389,225,3
679294.182543662,4763384.00344739,174,389,225,3
679296.700189525,4763384.00344739,174,389,225,3
679299.217835389,4763384.00344739,174,389,225,3
679301.735481253,4763384.00344739,187,431,241,3
679304.253127117,4763384.00344739,187,431,241,3
679306.770772981,4763384.00344739,187,431,241,3
679309.288418844,4763384.00344739,187,431,241,3
679311.806064708,4763384.00344739,218,445,256,3
679314.323710572,4763384.00344739,218,445,256,3
679316.841356436,4763384.00344739,218,445,256,3
678627.006389756,4763381.51217858,428,549,509,2
678629.52403562,4763381.51217858,428,549,509,2
679201.029646701,4763381.51217858,213,421,243,3
679203.547292565,4763381.51217858,213,421,243,3
679206.064938429,4763381.51217858,213,421,243,3
679208.582584293,4763381.51217858,213,421,243,3
679211.100230156,4763381.51217858,170,391,246,3
679213.61787602,4763381.51217858,170,391,246,3
679216.135521884,4763381.51217858,170,391,246,3
679218.653167748,4763381.51217858,170,391,246,3
679221.170813612,4763381.51217858,186,341,226,3
679223.688459475,4763381.51217858,186,341,226,3
679226.206105339,4763381.51217858,186,341,226,3
679228.723751203,4763381.51217858,186,341,226,3
679231.241397067,4763381.51217858,189,344,222,3
679233.759042931,4763381.51217858,189,344,222,3
679236.276688794,4763381.51217858,189,344,222,3
679238.794334658,4763381.51217858,189,344,222,3
679241.311980522,4763381.51217858,166,391,228,3
679243.829626386,4763381.51217858,166,391,228,3
679246.34727225,4763381.51217858,166,391,228,3
679248.864918113,4763381.51217858,166,391,228,3
679251.382563977,4763381.51217858,170,403,241,3
679253.900209841,4763381.51217858,170,403,241,3
679256.417855705,4763381.51217858,170,403,241,3
679258.935501568,4763381.51217858,170,403,241,3
679261.453147432,4763381.51217858,201,379,249,3
679263.970793296,4763381.51217858,201,379,249,3
679266.48843916,4763381.51217858,201,379,249,3
679269.006085024,4763381.51217858,201,379,249,3
679271.523730887,4763381.51217858,205,403,240,3
679274.041376751,4763381.51217858,205,403,240,3
